id,water,Classified_water ,water_adjust,uv,UV adjust,Classified UV,area,Classified_area,fertilizer_usage,Fret_use_norm,yield,pesticides,Classifed_pesticides,Pest_norm,region,categories, y_per_area , y_per_area_norm,Cost Values,Cost Values_norm,Profit ratio,Classified PR
939,6.69,2,6.69,106.31,106.31,4,7.918,3,0,0,37.575,1.805,1,0.188169784,0,"c,a",4.745516545,0.26,0.622692803,0.2,0.06,2
342,5.286,2,5.286,77.891,77.891,3,5.971,2,2,0.4,36.398,1.261,1,0.131014919,2,"b,d",6.095796349,0.37,0.872397432,0.31,0.06,2
482,6.912,2,6.912,80.251,80.251,3,9.355,4,0,0,46.36,2.055,2,0.214435806,3,c,4.955638696,0.28,0.663686171,0.22,0.06,2
210,5.344,2,5.344,85.826,85.826,4,13.743,5,1,0.2,69.38,1.315,1,0.13668838,3,c,5.04838827,0.29,0.681918578,0.23,0.06,2
799,1.52,1,1.52,63.619,63.619,2,9.679,4,4,0.8,77.236,3.156,2,0.330111368,5,"a,b,c,d",7.979749974,0.52,1.221659729,0.46,0.06,2
10,7.969,2,7.969,,60,2,5.407,2,1,0.2,29.14,0.274,1,0.027316663,0,"c,d",5.389310154,0.31,0.746687766,0.25,0.06,2
777,5.376,2,5.376,74.839,74.839,3,8,3,3,0.6,56.698,1.075,1,0.111472999,3,b,7.08725,0.45,1.058826057,0.39,0.06,2
122,8.68,3,8.68,68.103,68.103,3,7.912,3,3,0.6,79.497,4.161,2,0.435700777,2,b,10.04764914,0.68,1.602239188,0.62,0.06,2
831,11.61,3,11.61,68.82,68.82,3,4.001,2,1,0.2,35.956,4.277,2,0.447888212,2,"c,a,b",8.986753312,0.59,1.408801042,0.53,0.06,2
870,9.139,3,9.139,67.24,67.24,3,5.06,2,3,0.6,42.041,0.849,1,0.087728514,3,"c,b,d",8.308498024,0.54,1.284716706,0.48,0.06,2
829,6.294,2,6.294,58.319,58.319,2,11.979,4,3,0.6,114.561,4.836,2,0.506619038,4,"c,d,a",9.563486101,0.64,1.514871658,0.58,0.06,2
896,4.85,2,4.85,59.935,59.935,2,7.387,3,1,0.2,51.395,5.023,3,0.526266022,0,"b,c,a",6.957492893,0.44,1.03872456,0.38,0.06,2
467,6.51,2,6.51,71.291,71.291,3,7.327,3,3,0.6,68.952,4.45,2,0.466064299,4,"c,b,d,a",9.410672854,0.63,1.488646228,0.57,0.06,2
623,5.144,2,5.144,,70,3,6.344,3,3,0.6,57.953,4.832,2,0.506198781,2,"b,c,a",9.135088272,0.6,1.4381611,0.55,0.06,2
902,7.22,2,7.22,65.704,65.704,3,5.765,2,2,0.4,42.476,2.351,2,0.245534776,3,"b,c,d",7.367909801,0.47,1.115217674,0.41,0.06,2
242,7.513,2,7.513,77.454,77.454,3,11.039,4,2,0.4,87.36,3.145,2,0.328955663,2,"b,c",7.913760304,0.51,1.218076003,0.45,0.06,2
314,5.757,2,5.757,91.983,91.983,4,8.169,3,1,0.2,59.407,5.049,3,0.528997689,2,c,7.272248745,0.46,1.101626055,0.4,0.06,2
44,7.155,2,7.155,69.505,69.505,3,5.894,2,5,1,71.325,4.983,2,0.522063459,2,"d,c",12.10128945,0.83,1.987434296,0.78,0.06,2
291,11.177,3,11.177,90.736,90.736,4,10.521,4,4,0.8,112.31,1.869,1,0.194893885,4,d,10.67484079,0.72,1.727081758,0.67,0.06,2
914,5.653,2,5.653,,90,4,5.789,2,3,0.6,40.083,0.759,1,0.078272746,2,c,6.923993781,0.43,1.044001816,0.38,0.05,2
189,6.923,2,6.923,65.294,65.294,3,6.301,3,4,0.8,52.202,0.44,1,0.044757302,1,"d,c",8.284716712,0.54,1.2947374,0.49,0.05,2
271,5.49,2,5.49,81.011,81.011,3,10.162,4,0,0,35.808,0.651,1,0.066925825,4,"c,d",3.523715804,0.17,0.421841574,0.12,0.05,2
344,9.739,3,9.739,62.867,62.867,2,2.758,1,4,0.8,32.895,5.026,3,0.526581215,3,"a,c,b",11.9271211,0.82,1.963373042,0.77,0.05,2
442,1.598,1,1.598,71.792,71.792,3,8.305,3,1,0.2,52.913,6.187,3,0.648560622,2,c,6.371222155,0.39,0.945283456,0.34,0.05,2
128,3.284,1,3.284,94.273,94.273,4,8.42,3,1,0.2,33.206,0.901,1,0.093191847,1,"d,b,c",3.943705463,0.2,0.501762897,0.15,0.05,2
399,8.231,3,8.231,75.672,75.672,3,4.806,2,0,0,28.673,3.211,2,0.335889893,2,"b,d,c",5.966084062,0.36,0.872641916,0.31,0.05,2
936,,3,9,67.538,67.538,3,10.195,4,2,0.4,90.752,4.05,2,0.424038664,2,b,8.90161844,0.59,1.41180568,0.54,0.05,2
251,2.924,1,2.924,65.876,65.876,3,9.194,4,0,0,30.514,1.964,1,0.204874974,5,c,3.318903633,0.15,0.389563842,0.1,0.05,2
618,3.75,1,3.75,61.025,61.025,2,7.888,3,0,0,27.792,1.802,1,0.187854591,5,c,3.523326572,0.17,0.427339798,0.12,0.05,2
334,13.468,3,13.468,78.352,78.352,3,5.085,2,4,0.8,63.186,3.596,2,0.376339567,1,"a,b,c",12.4259587,0.86,2.060510988,0.81,0.05,2
705,4.9,2,4.9,76.999,76.999,3,10.006,4,3,0.6,68.654,1.216,1,0.126287035,2,"c,a",6.86128323,0.43,1.042062543,0.38,0.05,2
792,9.31,3,9.31,,70,3,7.764,3,2,0.4,63.153,2.561,2,0.267598235,2,"c,d,b",8.134080371,0.53,1.275930463,0.48,0.05,2
875,3.182,1,3.182,86.487,86.487,4,9.488,4,1,0.2,51.806,3.669,2,0.384009246,6,"b,a,c,d",5.460160202,0.32,0.785813677,0.27,0.05,2
494,5.287,2,5.287,85.363,85.363,4,8.302,3,3,0.6,75.17,4.81,2,0.503887371,1,c,9.054444712,0.6,1.445336224,0.55,0.05,2
813,8.751,3,8.751,74.129,74.129,3,9.946,4,2,0.4,94.089,5.238,3,0.548854801,3,"b,a",9.459983913,0.63,1.520103309,0.58,0.05,2
608,1.81,1,1.81,74.374,74.374,3,9.029,4,4,0.8,69.625,2.763,2,0.288821181,6,"b,a",7.711263706,0.49,1.199607966,0.45,0.05,2
200,1.564,1,1.564,85.594,85.594,4,10.893,4,0,0,48.827,4.899,2,0.513238075,6,"c,b,d,a",4.482419903,0.24,0.60770537,0.2,0.05,2
714,11.178,3,11.178,93.072,93.072,4,5.33,2,5,1,62.237,1.869,1,0.194893885,2,d,11.67673546,0.8,1.927148098,0.75,0.05,2
810,7.719,2,7.719,73.422,73.422,3,7.201,3,0,0,42.193,3.446,2,0.360579954,1,d,5.859325094,0.35,0.863366208,0.3,0.05,2
38,8.23,3,8.23,94.747,94.747,4,11.455,4,2,0.4,90.759,2.934,2,0.30678714,2,"b,c",7.923090354,0.51,1.243472824,0.46,0.05,2
661,1.18,1,1.18,79.203,79.203,3,10.281,4,4,0.8,62.423,0.353,1,0.035616726,6,"a,b",6.071685634,0.37,0.904609694,0.32,0.05,2
238,5.727,2,5.727,,70,3,6.324,3,0,0,25.767,1.621,1,0.168837991,3,"c,b,d",4.074478178,0.21,0.539476176,0.17,0.05,2
138,7.838,2,7.838,62.908,62.908,2,10.336,4,0,0,54.777,2.432,2,0.254044967,4,"b,c",5.299632353,0.31,0.76472561,0.26,0.05,2
31,6.61,2,6.61,62.158,62.158,2,7.037,3,3,0.6,53.509,1.539,1,0.160222736,2,"d,c,b,a",7.603950547,0.49,1.189438604,0.44,0.04,2
573,4.418,2,4.418,86.677,86.677,4,7.951,3,2,0.4,40.141,0.368,1,0.037192688,2,"b,c",5.048547353,0.29,0.720992608,0.24,0.04,2
289,3.331,1,3.331,84.419,84.419,3,11.892,4,1,0.2,75.72,5.264,3,0.551586468,4,b,6.367305752,0.39,0.963275469,0.35,0.04,2
654,0.782,1,0.782,69.273,69.273,3,8.359,3,1,0.2,48.082,5.813,3,0.609266653,2,"d,b",5.75212346,0.34,0.851856543,0.3,0.04,2
488,4.328,2,4.328,82.994,82.994,3,8.301,3,1,0.2,38.58,1.659,1,0.172830427,1,"c,a,d",4.647632815,0.26,0.650659802,0.21,0.04,2
332,9.716,3,9.716,68.383,68.383,3,3.98,2,1,0.2,32.355,4.343,2,0.454822442,6,d,8.129396985,0.53,1.290088463,0.48,0.04,2
485,1.91,1,1.91,62.531,62.531,2,10.959,4,1,0.2,63.027,5.123,3,0.536772431,6,"d,c",5.751163427,0.34,0.854193156,0.3,0.04,2
928,5.125,2,5.125,63.334,63.334,2,6.938,3,3,0.6,46.125,0.859,1,0.088779155,3,"c,b,a",6.648169501,0.41,1.019481026,0.37,0.04,2
469,3.51,1,3.51,73.963,73.963,3,10.724,4,3,0.6,92.289,5.321,3,0.557575121,3,b,8.605837374,0.56,1.381138873,0.52,0.04,2
860,2.791,1,2.791,58.12,58.12,2,11.859,4,2,0.4,85.509,5.264,3,0.551586468,4,"d,a,b",7.210473058,0.46,1.127452197,0.42,0.04,2
443,11.466,3,11.466,,80,3,7.093,3,4,0.8,81.984,3.628,2,0.379701618,1,c,11.5584379,0.79,1.931061576,0.76,0.04,2
828,7.455,2,7.455,85.167,85.167,4,5.555,2,3,0.6,46.624,2.55,2,0.26644253,0,"b,c,d,a",8.393159316,0.55,1.351715185,0.51,0.04,2
460,7.997,2,7.997,62.071,62.071,2,5.502,2,4,0.8,47.541,0.744,1,0.076696785,2,"d,a,b",8.640676118,0.57,1.397925391,0.53,0.04,2
611,7.38,2,7.38,65.56,65.56,3,10.467,4,1,0.2,66.237,2.812,2,0.293969321,3,"b,c,a,d",6.328174262,0.39,0.974266522,0.35,0.04,2
658,4.624,2,4.624,78.676,78.676,3,11.007,4,1,0.2,42.252,0.234,1,0.0231141,2,"b,c,d",3.838648133,0.19,0.520579935,0.16,0.04,2
804,6.345,2,6.345,75.232,75.232,3,7.677,3,0,0,29.737,1.121,1,0.116305947,4,"c,d,b",3.873518301,0.2,0.527941876,0.16,0.03,2
887,8.382,3,8.382,88.752,88.752,4,4.473,2,1,0.2,36.326,5.355,3,0.5611473,2,"c,b",8.121171473,0.53,1.307916571,0.49,0.03,2
22,,2,7,63.116,63.116,2,1.87,1,4,0.8,14.693,0.071,1,0.005988653,2,"d,c",7.857219251,0.51,1.261076884,0.47,0.03,2
46,11.531,3,11.531,80.119,80.119,3,5.937,2,4,0.8,57.662,0.477,1,0.048644673,1,"d,b,a,c",9.712312616,0.65,1.604316691,0.62,0.03,2
212,7.31,2,7.31,68.481,68.481,3,6.07,3,2,0.4,38.915,1.191,1,0.123660433,1,"b,a",6.411037891,0.39,0.999313876,0.36,0.03,2
746,6.432,2,6.432,70.144,70.144,3,5.895,2,0,0,21.328,0.679,1,0.069867619,2,"c,b,d",3.61798134,0.18,0.487275076,0.14,0.03,2
470,4.857,2,4.857,81.519,81.519,3,8.655,3,0,0,39.599,3.35,2,0.350493801,6,"b,c,a",4.575274408,0.25,0.663416715,0.22,0.03,2
578,8.968,3,8.968,80.342,80.342,3,7.568,3,5,1,95.882,5.373,3,0.563038453,2,"d,b,c",12.66939746,0.88,2.148682609,0.85,0.03,2
660,6.435,2,6.435,73.481,73.481,3,9.221,4,1,0.2,56.579,3.188,2,0.333473419,2,c,6.135885479,0.37,0.951079894,0.34,0.03,2
194,,3,10,65.203,65.203,3,8.992,3,1,0.2,72.087,4.234,2,0.443370456,6,a,8.016792705,0.52,1.297476864,0.49,0.03,2
656,5.331,2,5.331,66.502,66.502,3,5.859,2,2,0.4,44.992,4.744,2,0.496953141,1,c,7.679126131,0.49,1.241320927,0.46,0.03,2
907,2.93,1,2.93,58.439,58.439,2,5.837,2,0,0,14.259,0.944,1,0.097709603,2,c,2.442864485,0.09,0.282796507,0.06,0.03,2
749,2.96,1,2.96,63.967,63.967,2,9.209,4,0,0,43.287,4.877,2,0.510926665,2,"b,c,a",4.70051037,0.26,0.698003752,0.23,0.03,2
506,7.277,2,7.277,94.914,94.914,4,4.759,2,0,0,24.625,2.983,2,0.311935281,1,"b,c,d",5.174406388,0.3,0.785399524,0.27,0.03,2
374,4.458,2,4.458,75.542,75.542,3,12.296,5,1,0.2,71.994,4.071,2,0.426245009,6,a,5.855074821,0.35,0.912698506,0.32,0.03,2
529,6.851,2,6.851,73.188,73.188,3,9.643,4,2,0.4,65.538,2.302,2,0.240386636,1,b,6.796432645,0.42,1.085590298,0.4,0.03,2
82,8.312,3,8.312,57.226,57.226,2,8.571,3,5,1,103.413,4.87,2,0.510191217,2,"a,b",12.06545327,0.83,2.052316731,0.81,0.03,2
937,5.622,2,5.622,64.888,64.888,2,7.502,3,2,0.4,38.821,0.267,1,0.026581215,2,"a,d",5.174753399,0.3,0.790253763,0.27,0.02,2
473,4.395,2,4.395,,70,3,12.64,5,0,0,61.114,4.26,2,0.446102122,6,"d,c,b",4.834968354,0.27,0.728376237,0.25,0.02,2
781,3.148,1,3.148,85.464,85.464,4,10.939,4,1,0.2,41.022,1.263,1,0.131225047,5,"a,b,c",3.750068562,0.19,0.530773939,0.16,0.02,2
466,7.623,2,7.623,71.149,71.149,3,7.594,3,4,0.8,84.383,5.63,3,0.590039924,2,d,11.11179879,0.76,1.886457597,0.74,0.02,2
373,4.29,2,4.29,76.536,76.536,3,10.523,4,3,0.6,59.405,0.117,1,0.010821601,2,c,5.645253255,0.33,0.886130079,0.31,0.02,2
245,6.571,2,6.571,86.759,86.759,4,14.129,5,1,0.2,84.101,3.02,2,0.315822652,4,"b,c,d,a",5.952367471,0.36,0.942451284,0.34,0.02,2
733,12.646,3,12.646,66.089,66.089,3,7.465,3,4,0.8,76.855,1.054,1,0.109266653,3,"d,c,a",10.29537843,0.69,1.738907093,0.67,0.02,2
431,8.148,3,8.148,68.797,68.797,3,11.893,4,3,0.6,83.083,0.05,1,0.003782307,4,"d,c",6.985874044,0.44,1.135028161,0.42,0.02,2
487,6.846,2,6.846,71.249,71.249,3,7.643,3,0,0,44.347,4.537,2,0.475204875,2,"d,c,b",5.802302761,0.35,0.92007684,0.33,0.02,2
866,,3,9,74.62,74.62,3,11.41,4,1,0.2,70.897,1.997,1,0.208342089,4,"b,a,d",6.213584575,0.38,0.996109105,0.36,0.02,2
223,8.39,3,8.39,72.646,72.646,3,9.109,4,1,0.2,56.3,2.339,2,0.244274007,4,c,6.180700406,0.38,0.991573994,0.36,0.02,2
414,7.36,2,7.36,,70,3,11.437,4,3,0.6,85.552,1.451,1,0.150977096,2,"c,b",7.480283291,0.48,1.229947509,0.46,0.02,2
527,6.858,2,6.858,63.495,63.495,2,9.478,4,3,0.6,69.4,1.499,1,0.156020172,1,"c,b",7.322219878,0.46,1.20168821,0.45,0.02,2
129,4.835,2,4.835,75.773,75.773,3,10.219,4,0,0,34.847,1.66,1,0.172935491,6,"b,d,c,a",3.41002055,0.16,0.484398938,0.14,0.02,2
375,8.268,3,8.268,67.417,67.417,3,6.586,3,4,0.8,72.368,5.112,3,0.535616726,1,"c,b,d,a",10.9881567,0.75,1.874823307,0.73,0.02,2
569,6.883,2,6.883,80.6,80.6,3,9.438,4,5,1,110.226,5.327,3,0.558205505,2,"b,a,c,d",11.67895741,0.8,2.005532028,0.79,0.02,2
312,,1,3,73.67,73.67,3,9.928,4,4,0.8,100.215,6.923,3,0.725887792,0,d,10.09417808,0.68,1.715618454,0.66,0.01,2
215,5.436,2,5.436,70.144,70.144,3,6.521,3,0,0,19.73,0.667,1,0.06860685,2,"c,d,b",3.025609569,0.13,0.419940272,0.12,0.01,2
779,5.927,2,5.927,81.482,81.482,3,7.432,3,0,0,24.274,0.781,1,0.080584156,6,d,3.266146394,0.15,0.46449022,0.14,0.01,2
218,2.47,1,2.47,85.029,85.029,4,9.148,4,1,0.2,36.176,2.274,2,0.237444841,6,"b,d,a",3.954525579,0.2,0.592015625,0.19,0.01,2
919,,2,7,70.471,70.471,3,7.255,3,2,0.4,40.23,0.287,1,0.028682496,2,d,5.545141282,0.33,0.883770728,0.31,0.01,2
588,4.86,2,4.86,70.15,70.15,3,0.653,1,3,0.6,5.998,6.092,3,0.638579534,2,"d,a,c",9.185298622,0.61,1.551701465,0.59,0.01,2
583,7.696,2,7.696,90.703,90.703,4,8.903,3,1,0.2,50.247,1.941,1,0.2024585,1,"b,c",5.643827923,0.33,0.903718948,0.32,0.01,2
865,8.835,3,8.835,93.292,93.292,4,7.145,3,1,0.2,59.83,5.989,3,0.627757932,2,"d,c,a",8.373687894,0.55,1.404578949,0.53,0.01,2
248,0.23,1,0.23,78.879,78.879,3,6.285,3,0,0,30.174,7.096,3,0.744063879,2,"b,c,d,a",4.800954654,0.27,0.750034424,0.26,0.01,2
564,5.92,2,5.92,78.735,78.735,3,5.245,2,2,0.4,29.507,1.136,1,0.117881908,0,b,5.625738799,0.33,0.901323596,0.32,0.01,2
161,6.399,2,6.399,63.76,63.76,2,15.089,5,0,0,73.614,3.36,2,0.351544442,5,"c,b",4.878653324,0.27,0.766762699,0.26,0.01,2
811,6.432,2,6.432,71.218,71.218,3,10.513,4,2,0.4,58.407,0.715,1,0.073649926,2,"a,b,c",5.555692952,0.33,0.891057383,0.32,0.01,2
640,2.826,1,2.826,68.694,68.694,3,11.758,4,0,0,62.034,6.318,3,0.662324018,2,d,5.275897261,0.31,0.840511625,0.29,0.01,2
630,9.132,3,9.132,81.425,81.425,3,8.379,3,0,0,34.137,0.257,1,0.025530574,2,"c,b,d",4.074113856,0.21,0.622054389,0.2,0.01,2
992,4.747,2,4.747,78.661,78.661,3,11.705,4,2,0.4,75.17,3.337,2,0.349127968,5,"c,b,d,a",6.422041862,0.39,1.054753549,0.38,0.01,2
11,2.125,1,2.125,79.798,79.798,3,7.277,3,0,0,26.292,3.897,2,0.407963858,5,"a,b,c",3.613027346,0.18,0.539647552,0.17,0.01,2
186,7.949,2,7.949,91.506,91.506,4,7.389,3,2,0.4,48.315,1.534,1,0.159697415,3,d,6.538773853,0.4,1.07774173,0.39,0.01,2
628,8.569,3,8.569,75.087,75.087,3,3.869,2,5,1,47.962,5.678,3,0.595083001,1,"d,c,a",12.39648488,0.86,2.154257739,0.85,0.01,2
281,8.189,3,8.189,88.427,88.427,4,9.366,4,1,0.2,49.111,1.052,1,0.109056524,0,c,5.243540466,0.3,0.843022293,0.3,0.01,2
944,4.532,2,4.532,73.021,73.021,3,8.283,3,1,0.2,30.988,0.739,1,0.076171465,1,b,3.741156586,0.19,0.567534076,0.18,0.01,2
387,7.369,2,7.369,83.28,83.28,3,6.873,3,3,0.6,68.564,6.032,3,0.632275688,2,"b,c,a",9.975847519,0.67,1.711843155,0.66,0.01,2
105,6.13,2,6.13,82.559,82.559,3,10.787,4,1,0.2,48.638,1.106,1,0.114729985,2,"c,b,d,a",4.508945953,0.25,0.712102945,0.24,0.01,2
381,6.735,2,6.735,99.227,99.227,4,8.105,3,1,0.2,39.838,1.434,1,0.149191007,2,d,4.915237508,0.28,0.786699299,0.27,0.01,2
243,,2,6,82.815,82.815,3,8.037,3,1,0.2,54.609,5.181,3,0.542866148,2,"b,d",6.794699515,0.42,1.131614987,0.42,0.01,2
931,8.614,3,8.614,76.94,76.94,3,9.267,4,3,0.6,93.898,5.572,3,0.583946207,3,"c,b",10.13251322,0.68,1.746106218,0.68,0,2
326,4.71,2,4.71,62.553,62.553,2,12.489,5,0,0,49.103,2.928,2,0.306156756,6,"b,c,a,d",3.931699896,0.2,0.609327779,0.2,0,2
309,,3,9,60.744,60.744,2,7.534,3,1,0.2,47.164,2.393,2,0.249947468,2,a,6.260153969,0.38,1.037714484,0.38,0,2
667,3.374,1,3.374,52.066,52.066,2,7.99,3,1,0.2,41.821,4.174,2,0.437066611,6,c,5.23416771,0.3,0.851608205,0.3,0,2
827,5.965,2,5.965,70.131,70.131,3,10.941,4,3,0.6,97.313,5.148,3,0.539399033,4,b,8.894342382,0.59,1.525825994,0.58,0,2
27,,2,6,,70,3,11.008,4,0,0,33.722,0.661,1,0.067976466,6,b,3.06340843,0.13,0.456725305,0.13,0,2
192,1.135,1,1.135,55.212,55.212,2,7.167,3,3,0.6,51.148,5.139,3,0.538453457,6,"a,d",7.136598298,0.45,1.204461152,0.45,0,2
409,3.65,1,3.65,62.191,62.191,2,10.178,4,1,0.2,47.608,3.066,2,0.3206556,6,"b,d",4.677539792,0.26,0.753506867,0.26,0,2
586,,3,10,91.224,91.224,4,8.429,3,2,0.4,67.321,2.933,2,0.306682076,0,"c,a",7.986831178,0.52,1.360788484,0.51,0,2
430,5.548,2,5.548,,80,3,8.752,3,0,0,40.052,3.603,2,0.377075016,5,b,4.576325411,0.25,0.735838449,0.25,0,2
56,5.479,2,5.479,78.553,78.553,3,8.052,3,4,0.8,82.265,5.881,3,0.616411011,4,"b,a,d",10.21671634,0.69,1.770597026,0.69,0,2
73,9.26,3,9.26,76.631,76.631,3,4.038,2,5,1,50.554,5.61,3,0.587938643,2,"d,b",12.51956414,0.87,2.192953901,0.87,0,2
507,5.171,2,5.171,70.401,70.401,3,15.508,5,0,0,51.948,1.706,1,0.177768439,6,"d,b",3.349754965,0.16,0.511521922,0.16,0,2
124,6.84,2,6.84,73.982,73.982,3,9.203,4,3,0.6,90.422,6.245,3,0.654654339,4,"c,b,a",9.825274367,0.66,1.699128268,0.66,0,2
316,6.552,2,6.552,67.571,67.571,3,13.569,5,2,0.4,77.14,1.107,1,0.114835049,6,"d,b",5.685017319,0.34,0.940203233,0.34,0,2
135,1.741,1,1.741,84.067,84.067,3,15.39,5,2,0.4,75.536,2.79,2,0.291657911,6,"c,a,d",4.908122157,0.28,0.797867278,0.28,0,2
91,4.41,2,4.41,59.622,59.622,2,15.457,5,1,0.2,71.315,2.506,2,0.26181971,6,"b,a,c",4.613767225,0.25,0.745088915,0.25,0,2
401,4.514,2,4.514,72.468,72.468,3,13.076,5,0,0,58.09,4.061,2,0.425194369,4,"a,c,b",4.442490058,0.24,0.715362871,0.24,0,1
721,8.281,3,8.281,77.932,77.932,3,7.441,3,1,0.2,53.726,4.629,2,0.484870771,3,"d,a,c",7.220266093,0.46,1.224939764,0.46,0,1
909,8.597,3,8.597,69.929,69.929,3,8.615,3,1,0.2,62.41,4.482,2,0.46942635,1,"b,d,c",7.244341265,0.46,1.230458591,0.46,0,1
234,5.1,2,5.1,86.127,86.127,4,7.698,3,0,0,48.511,6.974,3,0.73124606,2,"c,a,b",6.301766693,0.39,1.060289446,0.39,0,1
753,8.44,3,8.44,72.415,72.415,3,9.07,4,3,0.6,67.319,1.14,1,0.118302164,3,"b,a",7.42216097,0.47,1.268919121,0.48,0,1
255,6.389,2,6.389,78.913,78.913,3,6.911,3,0,0,30.194,2.819,2,0.29470477,6,"c,a,b",4.368976993,0.24,0.709259633,0.24,0,1
655,6.343,2,6.343,64.023,64.023,2,2.729,1,2,0.4,23.027,6.156,3,0.645303635,4,"b,c,d",8.437889337,0.55,1.456806886,0.55,0,1
303,,2,6,77.619,77.619,3,6.824,3,1,0.2,30.967,1.497,1,0.155810044,0,"a,c,b,d",4.537954279,0.25,0.744558883,0.25,-0.01,1
92,6.197,2,6.197,81.842,81.842,3,8.547,3,0,0,47.552,5.069,3,0.53109897,3,d,5.563589564,0.33,0.93291667,0.33,-0.01,1
940,6.76,2,6.76,101.857,101.857,4,7.168,3,3,0.6,44.429,0.116,1,0.010716537,2,"c,a,b",6.198242188,0.38,1.049883314,0.38,-0.01,1
816,5.886,2,5.886,82.397,82.397,3,8.322,3,1,0.2,56.456,5.502,3,0.576591721,1,b,6.783946167,0.42,1.157777869,0.43,-0.01,1
594,15.214,3,15.214,66.904,66.904,3,8.438,3,3,0.6,86.742,1.91,1,0.199201513,1,"a,b,c,d",10.27992415,0.69,1.799201513,0.7,-0.01,1
263,6.714,2,6.714,85.356,85.356,4,9.628,4,0,0,44.4,3.097,2,0.323912587,2,"a,d",4.611549647,0.25,0.760027752,0.26,-0.01,1
137,12.859,3,12.859,63.808,63.808,2,10.124,4,2,0.4,86.383,2.257,2,0.235658752,3,"d,b",8.532497037,0.56,1.479429483,0.56,-0.01,1
497,1.219,1,1.219,88.294,88.294,4,6.957,3,3,0.6,34.811,1.555,1,0.161903761,6,"a,b",5.003737243,0.28,0.833483966,0.29,-0.01,1
690,4.134,2,4.134,53.788,53.788,2,11.088,4,3,0.6,92.88,5.627,3,0.589724732,4,"b,d,c,a",8.376623377,0.55,1.454684265,0.55,-0.01,1
18,,2,7,77.431,77.431,3,6.779,3,0,0,38.773,4.901,2,0.513448203,0,"b,d,a",5.719575159,0.34,0.968536435,0.35,-0.01,1
24,8.759,3,8.759,83.758,83.758,3,11.988,4,3,0.6,98.518,2.442,2,0.255095608,4,c,8.218051385,0.53,1.426874831,0.54,-0.01,1
755,4.37,2,4.37,73.367,73.367,3,5.294,2,0,0,14.359,1.336,1,0.138894726,6,"c,a,b,d",2.712315829,0.11,0.419510355,0.12,-0.01,1
748,3.739,1,3.739,66.871,66.871,3,6.984,3,4,0.8,48.397,1.487,1,0.154759403,6,"d,b",6.929696449,0.43,1.193514876,0.44,-0.01,1
229,7.85,2,7.85,86.275,86.275,4,9.208,4,0,0,52.057,4.279,2,0.44809834,2,"b,c,a",5.653453519,0.33,0.959575055,0.34,-0.01,1
955,,1,2,70.54,70.54,3,5.017,2,3,0.6,35.066,4.605,2,0.482349233,5,"d,b,c",6.989435918,0.44,1.205740503,0.45,-0.01,1
552,0.154,1,0.154,73.853,73.853,3,9.182,4,2,0.4,58.541,6.61,3,0.693002732,2,c,6.375626225,0.39,1.093931483,0.4,-0.01,1
948,6.21,2,6.21,82.418,82.418,3,11.87,4,0,0,72.788,6.174,3,0.647194789,4,c,6.132097725,0.37,1.0498749,0.38,-0.01,1
691,4.14,2,4.14,78.605,78.605,3,7.627,3,1,0.2,26.96,1.049,1,0.108741332,6,"c,a,b",3.534810541,0.17,0.574098902,0.18,-0.01,1
1,5.413,2,5.413,58.359,58.359,2,9.681,4,2,0.4,53.416,1.81,1,0.188695104,6,"c,b",5.517611817,0.32,0.93850272,0.34,-0.01,1
475,11.465,3,11.465,77.541,77.541,3,6.846,3,3,0.6,73.74,5.27,3,0.552216852,1,"b,c",10.77125329,0.73,1.90351047,0.74,-0.01,1
798,3.33,1,3.33,66.695,66.695,3,8.029,3,0,0,41.437,6.328,3,0.663374659,1,c,5.160916677,0.3,0.87499732,0.31,-0.01,1
511,6.576,2,6.576,75.192,75.192,3,4.354,2,0,0,15.557,1.533,1,0.159592351,1,b,3.573036288,0.17,0.58655268,0.19,-0.01,1
136,4.19,2,4.19,65.212,65.212,3,9.796,4,0,0,45.585,4.933,2,0.516810254,2,"b,d,a",4.653429971,0.26,0.785484793,0.27,-0.01,1
785,8.941,3,8.941,69.738,69.738,3,8.745,3,2,0.4,59.026,1.789,1,0.186488758,3,"b,a,d,c",6.749685535,0.42,1.17034175,0.43,-0.01,1
941,9.7,3,9.7,71.769,71.769,3,4.13,2,2,0.4,29.673,2.075,2,0.216537088,0,"b,c,a,d",7.184745763,0.45,1.250741678,0.47,-0.01,1
790,9.95,3,9.95,66.649,66.649,3,7.653,3,3,0.6,79.727,5.66,3,0.593191847,3,"d,b",10.41774468,0.7,1.843981286,0.72,-0.01,1
83,3.135,1,3.135,55.494,55.494,2,9.635,4,1,0.2,29.895,1.004,1,0.104013448,6,"c,a,b",3.102750389,0.14,0.502699928,0.15,-0.01,1
191,3.891,1,3.891,69.953,69.953,3,9.264,4,0,0,23.519,1.45,1,0.150872032,3,"b,c",2.538752159,0.09,0.399711093,0.11,-0.01,1
472,1.598,1,1.598,55.655,55.655,2,8.9,3,2,0.4,31.143,0.775,1,0.079953772,6,"b,c",3.499213483,0.17,0.576676606,0.18,-0.01,1
863,4.67,2,4.67,65.325,65.325,3,6.819,3,0,0,39.212,6.593,3,0.691216642,1,"b,c",5.750403285,0.34,0.991734089,0.36,-0.02,1
